id,from_id,to_id,exposure
88595,18488,3254,CLOSE
88596,17649,23395,CASUAL
88597,2460,1149,CASUAL
88598,15457,9251,DISTANT
88599,29595,16082,CLOSE
88600,20041,18790,CASUAL
88601,4400,10842,CASUAL
88602,9103,2192,CLOSE
88603,21627,24730,DISTANT
88604,16549,11272,CASUAL
88605,20368,2172,CASUAL
88606,24733,11065,DISTANT
88607,29152,20611,CASUAL
88608,4576,9114,DISTANT
88609,28310,21681,DISTANT
88610,20666,530,CLOSE
88611,3655,18108,CLOSE
88612,27044,8650,DISTANT
88613,28010,21995,DISTANT
88614,28321,29632,CLOSE
88615,8967,24180,CLOSE
88616,13279,4770,CASUAL
88617,5945,2932,DISTANT
88618,22542,9442,DISTANT
88619,3299,1754,DISTANT
88620,24097,9807,CLOSE
88621,2564,12743,CLOSE
88622,25626,756,CASUAL
88623,6672,5703,CASUAL
88624,27839,6490,DISTANT
88625,839,5072,CLOSE
88626,9158,23766,CASUAL
88627,5591,1871,CLOSE
88628,20750,12817,CLOSE
88629,28818,25190,CLOSE
88630,16412,1854,CLOSE
88631,874,24082,CASUAL
88632,2959,6679,CASUAL
88633,25700,7017,CLOSE
88634,10970,1016,CLOSE
88635,21809,5354,DISTANT
88636,18449,26227,DISTANT
88637,25207,4596,DISTANT
88638,29271,14404,DISTANT
88639,18888,4163,CASUAL
88640,20506,23197,CASUAL
88641,7462,25302,CLOSE
88642,8020,9994,DISTANT
88643,23423,19877,DISTANT
88644,11472,26466,CASUAL
88645,19252,6517,CASUAL
88646,13280,17283,DISTANT
88647,28997,19667,CASUAL
88648,12355,20623,CASUAL
88649,14182,10369,CLOSE
88650,15713,8264,CASUAL
88651,13490,27574,CLOSE
88652,7549,6595,DISTANT
88653,11053,5022,DISTANT
88654,11115,277,CASUAL
88655,13493,2889,CLOSE
88656,11797,20685,DISTANT
88657,16127,3424,DISTANT
88658,19546,3819,CASUAL
88659,24433,13332,DISTANT
88660,16786,16702,CASUAL
88661,5246,19546,CLOSE
88662,22159,2131,CLOSE
88663,24076,1540,CLOSE
88664,4545,27380,DISTANT
88665,28688,15786,DISTANT
88666,1044,13140,DISTANT
88667,4825,1202,CLOSE
88668,14269,18672,DISTANT
88669,24921,2269,CASUAL
88670,8232,7327,DISTANT
88671,11716,26214,CLOSE
88672,5984,10994,DISTANT
88673,8608,25014,DISTANT
88674,5112,25139,CASUAL
88675,24648,5141,CASUAL
88676,15894,10926,CASUAL
88677,21104,11079,DISTANT
88678,16098,9458,CASUAL
88679,15260,8160,DISTANT
88680,1511,19163,CLOSE
88681,1614,583,CLOSE
88682,7870,29020,CASUAL
88683,18729,19157,CLOSE
88684,13472,7865,DISTANT
88685,19873,4271,CLOSE
88686,27958,14489,CLOSE
88687,25013,3931,CASUAL
88688,20176,6307,CLOSE
88689,7041,15841,DISTANT
88690,25094,1958,DISTANT
88691,15263,7087,CASUAL
88692,11668,18800,CASUAL
88693,6074,29188,CASUAL
88694,8035,6960,CASUAL
88695,9904,16558,CASUAL
88696,21149,27236,DISTANT
88697,25644,24861,DISTANT
88698,2213,18414,DISTANT
88699,25182,9145,DISTANT
88700,220,9353,CASUAL
88701,22005,24672,DISTANT
88702,5112,17807,CASUAL
88703,24576,14363,CLOSE
88704,9248,17466,CASUAL
88705,27437,10812,DISTANT
88706,792,27732,CLOSE
88707,29670,2504,CASUAL
88708,1763,17140,DISTANT
88709,9203,12817,CLOSE
88710,4360,3922,CASUAL
88711,12976,18362,CLOSE
88712,29713,16014,CLOSE
88713,24281,20187,CASUAL
88714,6881,9023,CASUAL
88715,19691,26354,CLOSE
88716,7063,11568,DISTANT
88717,3044,22859,CASUAL
88718,14157,8060,CASUAL
88719,173,5093,DISTANT
88720,9042,9307,DISTANT
88721,24980,23849,CLOSE
88722,27395,5108,CLOSE
88723,13982,25367,DISTANT
88724,17798,26316,DISTANT
88725,15892,15307,CASUAL
88726,6101,28491,CLOSE
88727,22827,17421,DISTANT
88728,25136,6744,DISTANT
88729,29828,14922,CLOSE
88730,21837,223,DISTANT
88731,19209,15274,CASUAL
88732,239,4499,CASUAL
88733,8321,27836,CASUAL
88734,19057,6386,DISTANT
88735,4564,1335,DISTANT
88736,19997,974,CLOSE
88737,14972,16489,DISTANT
88738,1111,3022,CLOSE
88739,9192,17476,CASUAL
88740,5979,25863,DISTANT
88741,20271,17675,CLOSE
88742,11104,4385,CASUAL
88743,12405,4769,DISTANT
88744,2119,3542,CASUAL
88745,4193,13917,CLOSE
88746,24356,13661,CLOSE
88747,6551,21990,CLOSE
88748,6226,15994,CLOSE
88749,3076,2016,CASUAL
88750,14739,20545,CASUAL
88751,4295,17587,CLOSE
88752,17545,13141,CLOSE
88753,9657,5397,CLOSE
88754,4119,13072,CLOSE
88755,1798,18863,CASUAL
88756,6702,954,CLOSE
88757,16466,27089,CLOSE
88758,23560,23432,CASUAL
88759,14340,8639,CASUAL
88760,11049,23797,DISTANT
88761,1481,9409,DISTANT
88762,696,29250,DISTANT
88763,15446,29870,DISTANT
88764,22629,4233,CLOSE
88765,2486,18288,CASUAL
88766,21503,2823,CASUAL
88767,8196,12036,CASUAL
88768,3548,2012,CASUAL
88769,22188,7150,DISTANT
88770,3190,12884,DISTANT
88771,12327,8867,DISTANT
88772,15335,27941,CASUAL
88773,7914,21253,DISTANT
88774,12339,16211,DISTANT
88775,27422,10228,CASUAL
88776,5701,6222,DISTANT
88777,17539,14543,CASUAL
88778,24760,4122,CASUAL
88779,17404,7862,DISTANT
88780,5866,23336,CASUAL
88781,17218,27786,CLOSE
88782,357,29933,CASUAL
88783,7769,10677,CASUAL
88784,25974,27181,CASUAL
88785,23293,22091,CASUAL
88786,23938,18568,DISTANT
88787,26542,4805,CLOSE
88788,19554,8526,CLOSE
88789,25957,17746,CASUAL
88790,19319,25053,CLOSE
88791,7970,4056,DISTANT
88792,23109,23631,CASUAL
88793,18694,26914,CLOSE
88794,10284,483,DISTANT
88795,26971,3192,DISTANT
88796,18585,9948,DISTANT
88797,23172,645,CLOSE
88798,8136,16023,DISTANT
88799,10103,7378,DISTANT
88800,24987,17589,DISTANT
88801,26973,27080,CASUAL
88802,17549,18838,DISTANT
88803,3142,28921,DISTANT
88804,8680,25639,DISTANT
88805,10300,15089,CASUAL
88806,21200,4511,CLOSE
88807,16883,27498,CASUAL
88808,20052,8804,CLOSE
88809,20841,21578,CLOSE
88810,5012,408,DISTANT
88811,28766,9864,DISTANT
88812,18187,18431,CASUAL
88813,18777,12688,DISTANT
88814,4075,22817,CASUAL
88815,19272,18895,DISTANT
88816,16054,9052,DISTANT
88817,5859,16467,CLOSE
88818,27325,16921,CLOSE
88819,16359,26410,DISTANT
88820,25861,21905,CLOSE
88821,26542,16592,DISTANT
88822,15605,27967,CASUAL
88823,25328,24763,CLOSE
88824,2689,25313,CLOSE
88825,28728,9138,CASUAL
88826,14315,26967,CLOSE
88827,29345,10418,DISTANT
88828,15854,12688,DISTANT
88829,5632,13504,DISTANT
88830,9115,24267,CLOSE
88831,27512,24246,CASUAL
88832,10555,18593,CLOSE
88833,20443,20840,CASUAL
88834,24242,24603,CASUAL
88835,53,16141,DISTANT
88836,6366,5929,DISTANT
88837,24300,7915,CASUAL
88838,1806,3001,CASUAL
88839,327,27176,DISTANT
88840,26588,1755,CASUAL
88841,6604,17151,CLOSE
88842,27472,7701,DISTANT
88843,7244,3572,DISTANT
88844,15766,3585,DISTANT
88845,13956,19960,CASUAL
88846,25989,10406,CASUAL
88847,22555,10362,DISTANT
88848,15754,28450,DISTANT
88849,17259,11130,CASUAL
88850,3389,25431,CASUAL
88851,2647,10979,DISTANT
88852,9594,931,CASUAL
88853,28300,18827,CASUAL
88854,7447,12935,CASUAL
88855,4508,14581,CLOSE
88856,19741,14970,DISTANT
88857,13028,19530,CLOSE
88858,25877,8785,CLOSE
88859,8161,555,CLOSE
88860,3033,22475,CASUAL
88861,7450,9938,CLOSE
88862,3221,4093,CASUAL
88863,441,6490,CASUAL
88864,3895,23542,CASUAL
88865,24899,10607,CLOSE
88866,1827,5036,DISTANT
88867,25662,13912,CLOSE
88868,11859,19877,CASUAL
88869,18104,19460,CLOSE
88870,21534,25166,CLOSE
88871,244,4349,CLOSE
88872,13344,28002,CASUAL
88873,27071,15209,CLOSE
88874,27028,2874,DISTANT
88875,5721,24902,DISTANT
88876,1190,24970,CLOSE
88877,7506,22909,CASUAL
88878,22222,4516,DISTANT
88879,17926,19690,CLOSE
88880,13906,27013,CLOSE
88881,7422,21892,DISTANT
88882,18401,26359,CASUAL
88883,9046,12604,DISTANT
88884,2060,18007,DISTANT
88885,4192,3557,CLOSE
88886,1423,8605,CLOSE
88887,8334,23976,CLOSE
88888,29007,24048,DISTANT
88889,15659,29612,DISTANT
88890,21315,19248,CASUAL
88891,1894,14716,DISTANT
88892,13869,18369,CASUAL
88893,27905,7138,DISTANT
88894,13308,14755,CASUAL
88895,23386,22459,DISTANT
88896,29583,23130,CLOSE
88897,25530,461,CASUAL
88898,1536,9562,CASUAL
88899,25539,976,CLOSE
88900,18711,14580,CLOSE
88901,1579,4954,DISTANT
88902,13558,29569,DISTANT
88903,28284,28966,CASUAL
88904,23744,13229,CASUAL
88905,25254,29027,DISTANT
88906,1880,2190,DISTANT
88907,27562,25441,DISTANT
88908,1391,11222,CASUAL
88909,23198,26927,CLOSE
88910,11614,12406,CASUAL
88911,13729,3253,CASUAL
88912,17027,21892,DISTANT
88913,25920,20707,CASUAL
88914,20838,29773,DISTANT
88915,19185,26237,CLOSE
88916,74,23950,CASUAL
88917,2807,10411,DISTANT
88918,23043,9299,DISTANT
88919,12430,10841,CLOSE
88920,21288,5706,CLOSE
88921,123,25675,CLOSE
88922,5840,22004,CASUAL
88923,2957,16350,CASUAL
88924,10773,24849,DISTANT
88925,7981,27508,CLOSE
88926,560,367,CLOSE
88927,17242,12443,DISTANT
88928,23,12580,CLOSE
88929,17464,68,CLOSE
88930,7327,14587,CASUAL
88931,28326,16286,CASUAL
88932,18320,19455,CLOSE
88933,24443,19923,CASUAL
88934,24614,2530,CLOSE
88935,7695,21259,DISTANT
88936,2158,19,CLOSE
88937,6325,9363,DISTANT
88938,15371,17575,CASUAL
88939,19045,29453,DISTANT
88940,10309,16574,CLOSE
88941,8074,25056,CASUAL
88942,27456,4767,CASUAL
88943,8952,28936,DISTANT
88944,20798,11658,CLOSE
88945,20222,26491,CASUAL
88946,7937,7483,CLOSE
88947,3166,724,DISTANT
88948,6968,6471,DISTANT
88949,2145,18351,CLOSE
88950,16730,23921,DISTANT
88951,25008,25731,CASUAL
88952,22628,27199,CLOSE
88953,22512,22668,DISTANT
88954,7941,28348,CASUAL
88955,20644,873,DISTANT
88956,11562,14131,CASUAL
88957,2650,6583,CASUAL
88958,627,17240,CLOSE
88959,11395,12526,DISTANT
88960,4054,20344,CASUAL
88961,21766,16450,DISTANT
88962,18996,10498,CLOSE
88963,10808,2396,DISTANT
88964,14897,1843,CLOSE
88965,19610,482,CASUAL
88966,19463,9504,CLOSE
88967,26475,17929,CLOSE
88968,23144,3211,CASUAL
88969,26972,25083,CASUAL
88970,18429,12147,CASUAL
88971,24572,11372,CASUAL
88972,25986,7224,CLOSE
88973,25466,20969,CASUAL
88974,16535,25334,CASUAL
88975,13392,3374,CASUAL
88976,18783,5790,CASUAL
88977,8092,10668,DISTANT
88978,15341,15570,DISTANT
88979,20353,20078,CLOSE
88980,26338,11449,CASUAL
88981,6345,5331,DISTANT
88982,11052,23246,CLOSE
88983,113,25133,CLOSE
88984,8138,26483,CLOSE
88985,18539,18709,CLOSE
88986,21775,19843,CLOSE
88987,16317,2666,CLOSE
88988,19798,13908,CLOSE
88989,2967,5077,DISTANT
88990,1092,17223,CASUAL
88991,27702,22413,CLOSE
88992,15158,23423,CLOSE
88993,3349,26943,CASUAL
88994,12714,19861,CASUAL
88995,10827,16749,CLOSE
88996,20614,8404,CASUAL
88997,12692,27384,DISTANT
88998,28223,28441,CASUAL
88999,20472,27843,CLOSE
89000,23817,613,CASUAL
89001,15362,29378,CASUAL
89002,3065,9586,DISTANT
89003,17239,27835,DISTANT
89004,20762,21270,CLOSE
89005,14734,7889,CASUAL
89006,5817,17028,DISTANT
89007,5232,15230,DISTANT
89008,26127,513,CASUAL
89009,17370,5470,CASUAL
89010,23097,29238,CLOSE
89011,18598,18884,DISTANT
89012,2268,15485,DISTANT
89013,8153,29336,CASUAL
89014,6406,23303,CLOSE
89015,15324,17156,CLOSE
89016,27763,15930,CLOSE
89017,10936,27248,CASUAL
89018,15438,17872,CLOSE
89019,21326,4461,CLOSE
89020,11650,18960,CLOSE
89021,13972,12854,CLOSE
89022,25476,22729,DISTANT
89023,3489,19169,DISTANT
89024,27258,17217,DISTANT
89025,14068,5084,DISTANT
89026,16083,14837,DISTANT
89027,12759,2747,CLOSE
89028,7773,2008,DISTANT
89029,6290,10309,CLOSE
89030,6809,28153,CASUAL
89031,26087,11927,CASUAL
89032,8119,28071,CASUAL
89033,4639,6466,CLOSE
89034,15888,11861,DISTANT
89035,18779,5506,DISTANT
89036,26384,11282,CASUAL
89037,25088,22713,DISTANT
89038,29027,14648,DISTANT
89039,10351,23778,CASUAL
89040,22783,25847,CLOSE
89041,22060,20063,CASUAL
89042,23018,11559,DISTANT
89043,1307,1664,DISTANT
89044,17309,21068,DISTANT
89045,4253,15967,CASUAL
89046,235,23136,DISTANT
89047,15200,28405,CASUAL
89048,14937,3398,DISTANT
89049,1454,16571,CLOSE
89050,11379,22191,CASUAL
89051,14474,15665,CLOSE
89052,19089,8283,CASUAL
89053,28852,29754,CLOSE
89054,5942,26007,CASUAL
89055,26241,17493,CLOSE
89056,25669,15394,CLOSE
89057,10525,24213,CASUAL
89058,10769,21167,CLOSE
89059,23603,4866,CASUAL
89060,2577,26257,CASUAL
89061,3810,19297,DISTANT
89062,12660,3644,CASUAL
89063,21653,12753,CASUAL
89064,12952,7335,CLOSE
89065,10575,29588,DISTANT
89066,22275,73,DISTANT
89067,7085,16972,CASUAL
89068,10960,9844,DISTANT
89069,16,26382,CASUAL
89070,29459,28343,DISTANT
89071,24027,27837,CASUAL
89072,26157,25410,CASUAL
89073,5040,11622,DISTANT
89074,23447,26570,DISTANT
89075,24486,3075,DISTANT
89076,1034,24941,CLOSE
89077,26851,28392,CLOSE
89078,26516,8279,DISTANT
89079,20209,4963,CLOSE
89080,1996,405,CASUAL
89081,15395,19180,CLOSE
89082,11104,20592,CASUAL
89083,29246,3702,CLOSE
89084,6697,646,DISTANT
89085,15100,19562,DISTANT
89086,7864,6638,CASUAL
89087,21447,25552,CASUAL
89088,11770,19203,CLOSE
89089,25569,18402,CLOSE
89090,21605,2365,CASUAL
89091,23747,1891,CLOSE
89092,5082,22439,CLOSE
89093,8697,1729,CLOSE
89094,11460,20072,DISTANT
89095,2236,10025,CASUAL
89096,18118,24930,CLOSE
89097,5068,28114,CLOSE
89098,26583,20026,CASUAL
89099,13030,26271,DISTANT
89100,9833,9883,DISTANT
89101,8589,16515,CLOSE
89102,4919,3148,CLOSE
89103,1591,24510,CASUAL
89104,13229,23101,CASUAL
89105,9893,18167,CASUAL
89106,12713,10255,CASUAL
89107,24805,9630,CASUAL
89108,3452,1810,CASUAL
89109,7455,10986,CASUAL
89110,14944,11457,CASUAL
89111,21361,28105,CLOSE
89112,10180,11461,CASUAL
89113,15896,2672,DISTANT
89114,17426,15550,CLOSE
89115,9397,26392,DISTANT
89116,7718,4776,DISTANT
89117,18813,17011,CASUAL
89118,8734,10573,CASUAL
89119,28257,5014,CLOSE
89120,4635,27887,CASUAL
89121,29193,14855,CASUAL
89122,12433,2547,DISTANT
89123,12669,7916,CASUAL
89124,26047,14456,CLOSE
89125,21326,4326,DISTANT
89126,27310,22628,CLOSE
89127,29015,2326,DISTANT
89128,316,22304,DISTANT
89129,8552,1668,CASUAL
89130,23622,12432,DISTANT
89131,22705,19603,CLOSE
89132,23893,5528,DISTANT
89133,25706,8365,DISTANT
89134,3979,25708,CLOSE
89135,17394,5660,CASUAL
89136,6566,4183,CASUAL
89137,24991,28715,DISTANT
89138,722,26869,CLOSE
89139,23723,8592,CASUAL
89140,24036,10139,DISTANT
89141,14502,16348,DISTANT
89142,4639,8714,DISTANT
89143,26029,13139,CLOSE
89144,7074,1698,CASUAL
89145,3590,24287,DISTANT
89146,10250,25178,CASUAL
89147,3294,29689,CLOSE
89148,7616,27868,CASUAL
89149,9844,16356,CASUAL
89150,7103,12313,CLOSE
89151,5036,24785,CASUAL
89152,24437,15263,CLOSE
89153,24563,3496,DISTANT
89154,5829,28074,CLOSE
89155,13541,14157,DISTANT
89156,27052,16376,DISTANT
89157,22235,17962,CLOSE
89158,21744,22850,CASUAL
89159,26898,23944,DISTANT
89160,10295,2038,DISTANT
89161,3622,8643,DISTANT
89162,21759,20839,CLOSE
89163,16334,19663,CLOSE
89164,16252,25628,CLOSE
89165,7186,329,CLOSE
89166,5559,5392,DISTANT
89167,28463,9757,DISTANT
89168,10623,6416,DISTANT
89169,2307,19,CASUAL
89170,13822,13005,CLOSE
89171,26657,751,CLOSE
89172,7992,15273,CLOSE
89173,2633,10034,DISTANT
89174,3500,22131,CASUAL
89175,5979,13157,DISTANT
89176,5273,10999,CLOSE
89177,11035,4246,DISTANT
89178,10840,14173,CASUAL
89179,10265,5557,CLOSE
89180,17054,6015,DISTANT
89181,11478,29388,DISTANT
89182,825,27989,CASUAL
89183,8338,8158,CLOSE
89184,21018,19450,DISTANT
89185,14092,7534,DISTANT
89186,2578,715,DISTANT
89187,6185,28731,DISTANT
89188,29933,6593,CLOSE
89189,22521,11011,CASUAL
89190,26531,10867,CLOSE
89191,12865,18387,CASUAL
89192,27374,10249,CLOSE
89193,13015,14948,CASUAL
89194,16286,17958,DISTANT
89195,14487,5626,CASUAL
89196,22292,21639,CASUAL
89197,15712,12589,CLOSE
89198,16409,23658,DISTANT
89199,9651,11140,DISTANT
89200,29459,22561,CLOSE
89201,23213,8161,DISTANT
89202,25214,19465,CLOSE
89203,14795,12412,CASUAL
89204,5791,6740,CLOSE
89205,20260,3488,CASUAL
89206,6821,15670,CASUAL
89207,21627,5734,DISTANT
89208,14813,8428,DISTANT
89209,24902,24777,DISTANT
89210,5868,11904,DISTANT
89211,2449,15891,CLOSE
89212,10373,10339,DISTANT
89213,25580,8765,DISTANT
89214,19589,27241,CLOSE
89215,15518,27126,CASUAL
89216,20924,21366,CLOSE
89217,22715,763,CASUAL
89218,28214,16573,CASUAL
89219,15720,147,DISTANT
89220,14608,19769,CLOSE
89221,15963,7393,CLOSE
89222,3311,8611,CLOSE
89223,28700,12108,CLOSE
89224,14716,21924,CASUAL
89225,6633,16175,DISTANT
89226,8329,17835,CASUAL
89227,24418,15929,CLOSE
89228,1924,6056,DISTANT
89229,27475,23628,DISTANT
89230,135,1436,CLOSE
89231,24247,18516,CASUAL
89232,5245,10753,DISTANT
89233,9361,22944,DISTANT
89234,14693,23561,CLOSE
89235,17643,4210,CASUAL
89236,12123,2845,CLOSE
89237,15358,21848,CASUAL
89238,3957,28239,DISTANT
89239,5142,27777,CASUAL
89240,18547,5446,DISTANT
89241,8408,21756,CLOSE
89242,22740,8330,DISTANT
89243,11492,22506,DISTANT
89244,22148,25250,DISTANT
89245,22291,14865,CASUAL
89246,5485,15767,CASUAL
89247,28967,12510,CASUAL
89248,24807,7594,DISTANT
89249,5251,3532,DISTANT
89250,14593,17386,CLOSE
89251,9765,807,CASUAL
89252,20471,10767,DISTANT
89253,16774,1504,CASUAL
89254,10740,7008,DISTANT
89255,17048,27599,CLOSE
89256,25625,13024,DISTANT
89257,18064,23420,CASUAL
89258,6877,12169,DISTANT
89259,1282,14160,CASUAL
89260,20090,16974,DISTANT
89261,23934,2378,DISTANT
89262,6544,7780,CASUAL
89263,4531,11127,DISTANT
89264,6384,10642,CLOSE
89265,13830,22684,CLOSE
89266,10619,513,DISTANT
89267,10680,20864,CLOSE
89268,25963,9995,CLOSE
89269,9923,5419,DISTANT
89270,7789,23961,CASUAL
89271,14548,758,CLOSE
89272,711,4729,CASUAL
89273,1859,24312,DISTANT
89274,7043,20883,CLOSE
89275,25161,9602,DISTANT
89276,22489,29365,DISTANT
89277,1685,29601,DISTANT
89278,7541,19737,DISTANT
89279,24219,8972,DISTANT
89280,5498,23549,DISTANT
89281,28735,4664,CLOSE
89282,7803,29355,CLOSE
89283,2567,21775,CASUAL
89284,15471,28818,DISTANT
89285,18500,4177,DISTANT
89286,19971,6615,DISTANT
89287,23308,9073,DISTANT
89288,23131,26296,CLOSE
89289,3603,17094,CASUAL
89290,1070,25452,CASUAL
89291,9124,8528,CLOSE
89292,16716,20287,DISTANT
89293,16896,15758,DISTANT
89294,8344,703,DISTANT
89295,8868,15313,CLOSE
89296,17164,26238,CLOSE
89297,2601,19951,DISTANT
89298,12080,28448,DISTANT
89299,22273,9565,DISTANT
89300,21639,559,DISTANT
89301,26906,9679,CASUAL
89302,25468,17425,CLOSE
89303,12703,10007,CLOSE
89304,19940,14200,CLOSE
89305,28873,11824,CASUAL
89306,13513,18166,CASUAL
89307,9973,17924,DISTANT
89308,3747,18411,CASUAL
89309,14969,25944,CLOSE
89310,13436,17321,DISTANT
89311,28767,5048,CASUAL
89312,15606,1877,CLOSE
89313,12766,19059,DISTANT
89314,22819,19434,CASUAL
89315,15980,9850,DISTANT
89316,2722,8827,CLOSE
89317,6869,6403,DISTANT
89318,18738,22524,CLOSE
89319,11713,6573,CASUAL
89320,2352,13454,DISTANT
89321,16857,1646,DISTANT
89322,2058,19894,CLOSE
89323,28953,20127,CASUAL
89324,28266,9268,DISTANT
89325,29990,13498,CLOSE
89326,23847,9234,DISTANT
89327,10285,2037,CASUAL
89328,10134,3080,CLOSE
89329,29278,26077,CASUAL
89330,29462,5162,CLOSE
89331,19893,13811,DISTANT
89332,19765,25347,CLOSE
89333,16235,7710,CASUAL
89334,2407,103,CLOSE
89335,17241,8938,CLOSE
89336,28858,7624,DISTANT
89337,5700,6337,CLOSE
89338,11787,25274,CASUAL
89339,21113,12193,CASUAL
89340,7954,22059,CASUAL
89341,5872,13799,CLOSE
89342,16721,28837,CLOSE
89343,2926,22881,DISTANT
89344,19001,28280,CASUAL
89345,4353,9484,CLOSE
89346,2887,9600,CLOSE
89347,12686,19898,DISTANT
89348,12143,648,DISTANT
89349,5525,20495,CASUAL
89350,10024,7498,CLOSE
89351,2168,21070,DISTANT
89352,9662,10483,CLOSE
89353,19840,19059,CASUAL
89354,26107,3426,CLOSE
89355,22493,563,CLOSE
89356,19638,27123,CASUAL
89357,20794,16099,CLOSE
89358,1864,12611,CASUAL
89359,1064,20623,CASUAL
89360,14179,16226,CLOSE
89361,22320,27910,CASUAL
89362,22679,12226,CASUAL
89363,24553,22960,CLOSE
89364,1387,16337,DISTANT
89365,4433,12596,DISTANT
89366,26084,24415,CLOSE
89367,20510,14472,DISTANT
89368,20560,13954,CASUAL
89369,9321,1295,CASUAL
89370,13542,20535,CASUAL
89371,16474,11968,DISTANT
89372,15898,16658,CLOSE
89373,12917,9831,CASUAL
89374,16408,19719,CLOSE
89375,23422,26578,DISTANT
89376,4270,11841,CASUAL
89377,11770,2783,CLOSE
89378,4489,17120,CLOSE
89379,29016,23908,DISTANT
89380,27560,29927,CASUAL
89381,10256,5548,CLOSE
89382,23420,18496,CLOSE
89383,13588,11727,CASUAL
89384,8916,23033,CLOSE
89385,25244,23662,CLOSE
89386,15096,8924,DISTANT
89387,9160,12300,CLOSE
89388,12158,13560,DISTANT
89389,9836,12723,DISTANT
89390,5943,14062,CASUAL
89391,18853,20614,CASUAL
89392,23785,11786,DISTANT
89393,7871,6948,DISTANT
89394,28791,11242,CASUAL
89395,7032,17185,CASUAL
89396,23676,13169,CASUAL
89397,6751,14516,CLOSE
89398,13931,8305,DISTANT
89399,10357,22947,CASUAL
89400,14279,16316,DISTANT
89401,25605,18320,CASUAL
89402,27955,15636,CASUAL
89403,5409,11329,CLOSE
89404,14570,16418,CLOSE
89405,268,5087,CLOSE
89406,14399,28016,DISTANT
89407,20875,10222,CASUAL
89408,15465,24828,CASUAL
89409,4912,11923,CASUAL
89410,17650,6861,CASUAL
89411,7947,23717,CLOSE
89412,18494,25753,CASUAL
89413,11017,1145,DISTANT
89414,346,10213,CLOSE
89415,22222,21294,DISTANT
89416,2076,27244,CASUAL
89417,26202,2886,CASUAL
89418,18242,15292,CLOSE
89419,4624,13925,DISTANT
89420,23988,29783,DISTANT
89421,4840,18578,CASUAL
89422,5099,4078,CASUAL
89423,29076,27311,CASUAL
89424,8981,5384,CASUAL
89425,7157,7729,CASUAL
89426,4703,16696,CASUAL
89427,1334,2366,CLOSE
89428,1900,1179,CASUAL
89429,13487,21683,DISTANT
89430,15762,9137,CASUAL
89431,26448,23698,DISTANT
89432,17097,10275,CASUAL
89433,14056,10689,CLOSE
89434,25738,18822,DISTANT
89435,13248,23225,DISTANT
89436,13107,13164,DISTANT
89437,29920,6849,DISTANT
89438,26352,13032,CLOSE
89439,28722,14537,CASUAL
89440,4432,745,DISTANT
89441,26167,12103,CASUAL
89442,16713,21638,DISTANT
89443,14805,22303,CLOSE
89444,18341,25648,CLOSE
89445,22790,424,CLOSE
89446,591,18337,CASUAL
89447,28963,894,CLOSE
89448,25424,14975,CASUAL
89449,15752,2268,CLOSE
89450,20582,27315,CLOSE
89451,17536,21374,DISTANT
89452,4074,3429,CASUAL
89453,24682,22959,CASUAL
89454,463,29642,CLOSE
89455,5880,23904,DISTANT
89456,15917,15843,CASUAL
89457,27859,1510,DISTANT
89458,16165,19646,CASUAL
89459,16755,16422,CLOSE
89460,2464,10276,DISTANT
89461,19937,21458,CLOSE
89462,15406,7336,CLOSE
89463,412,15481,DISTANT
89464,12989,18079,CASUAL
89465,7624,22528,CLOSE
89466,13696,29107,DISTANT
89467,27125,17948,CASUAL
89468,4062,1651,DISTANT
89469,21259,6789,CASUAL
89470,9188,4320,CLOSE
89471,7168,17136,CLOSE
89472,11980,10482,CLOSE
89473,23941,1496,CASUAL
89474,17070,7413,CLOSE
89475,4338,12706,CASUAL
89476,14924,26061,CLOSE
89477,27311,22574,CASUAL
89478,4857,20896,CASUAL
89479,29424,23474,DISTANT
89480,8388,28593,CLOSE
89481,26773,25694,DISTANT
89482,11169,2242,CASUAL
89483,25576,8236,DISTANT
89484,25302,26127,CASUAL
89485,10116,3400,DISTANT
89486,7205,4964,DISTANT
89487,6387,5317,CLOSE
89488,29135,2675,DISTANT
89489,25827,29884,DISTANT
89490,27921,395,CLOSE
89491,16130,7132,CLOSE
89492,2022,4596,CASUAL
89493,7977,23888,CLOSE
89494,9396,2661,CASUAL
89495,15710,15784,CLOSE
89496,26817,15886,CLOSE
89497,6272,27396,CLOSE
89498,23228,7212,CLOSE
89499,19960,13407,DISTANT
89500,20974,10525,CASUAL
89501,4971,17668,CLOSE
89502,23631,18052,DISTANT
89503,24580,6922,DISTANT
89504,18455,26599,DISTANT
89505,14470,10476,CLOSE
89506,6546,20844,DISTANT
89507,21483,543,CASUAL
89508,26338,29443,CASUAL
89509,26974,23282,DISTANT
89510,18391,13519,CLOSE
89511,9286,13269,CASUAL
89512,27829,23995,DISTANT
89513,2540,10913,CASUAL
89514,928,9955,DISTANT
89515,4981,29862,CLOSE
89516,13171,10377,CASUAL
89517,18358,6645,DISTANT
89518,9862,21072,CASUAL
89519,28280,8343,CLOSE
89520,18531,1602,DISTANT
89521,13043,8659,DISTANT
89522,15798,29967,CLOSE
89523,18370,17266,DISTANT
89524,29889,22250,CLOSE
89525,17297,11298,CASUAL
89526,23955,11039,CLOSE
89527,24403,22411,CASUAL
89528,2667,11559,CASUAL
89529,6446,24608,CLOSE
89530,4573,3934,CASUAL
89531,3747,3139,DISTANT
